,missing_count,missing_pct
F1563,2,0.022021581149526535
F1562,2,0.022021581149526535
F1561,2,0.022021581149526535
F1560,2,0.022021581149526535
F1559,2,0.022021581149526535
F1558,2,0.022021581149526535
F1557,2,0.022021581149526535
F893,2,0.022021581149526535
F892,2,0.022021581149526535
F1547,2,0.022021581149526535
F1546,2,0.022021581149526535
F1545,2,0.022021581149526535
F1544,2,0.022021581149526535
F1543,2,0.022021581149526535
