,count,mean,std,min,25%,50%,75%,max,skewness,kurtosis
F220,9023.0,0.5239299567771252,0.30259735077883415,0.0,0.27,0.44,0.81,1.0,0.3937223771095152,-1.2359899458134602
F221,8837.0,0.4921319452302817,0.32659346352933016,0.0,0.24,0.41,0.8,1.0,0.3280440479558729,-1.2052441001178404
F222,8785.0,0.5254581673306773,0.30488874558663726,0.0,0.27,0.45,0.82,1.0,0.34992183761368406,-1.23338917564581
F223,8717.0,0.397960307445222,0.2570771867155815,0.0,0.23,0.3,0.46,1.0,1.3275600493300252,0.7139202208720454
F224,8294.0,0.36172052085845185,0.2584486428147578,0.0,0.21,0.29,0.44,1.0,1.2494900397288295,0.9629337953833623
F225,8441.0,0.3986743276862931,0.2616891144500663,0.0,0.23,0.31,0.47,1.0,1.2753097855427686,0.5839422942174219
F226,8717.0,0.5024779167144661,0.29609913721435094,0.0,0.26,0.42,0.75,1.0,0.46390090697111797,-1.0757526245954523
F227,8294.0,0.4493368700265252,0.3129698788001693,0.0,0.22,0.37,0.6875,1.0,0.4757439812444618,-0.9375862653131204
F228,8441.0,0.5065039687240849,0.29729800823596514,0.0,0.26,0.43,0.76,1.0,0.42497622803352486,-1.0983111984644052
F229,8717.0,0.397960307445222,0.2570771867155815,0.0,0.23,0.3,0.46,1.0,1.3275600493300252,0.7139202208720454
F230,8294.0,0.36172052085845185,0.2584486428147578,0.0,0.21,0.29,0.44,1.0,1.2494900397288295,0.9629337953833623
F231,8441.0,0.3986743276862931,0.2616891144500663,0.0,0.23,0.31,0.47,1.0,1.2753097855427686,0.5839422942174219
F232,8717.0,0.5024779167144661,0.29609913721435094,0.0,0.26,0.42,0.75,1.0,0.46390090697111797,-1.0757526245954523
F233,8294.0,0.4493368700265252,0.3129698788001693,0.0,0.22,0.37,0.6875,1.0,0.4757439812444618,-0.9375862653131204
F234,8441.0,0.5065039687240849,0.29729800823596514,0.0,0.26,0.43,0.76,1.0,0.42497622803352486,-1.0983111984644052
F235,1806.0,0.31773532668881505,0.37568643544352837,0.0,0.0,0.175,0.5,1.0,0.8364190796374065,-0.7882862474702526
F236,0.0,,,,,,,,,
F237,1806.0,0.31773532668881505,0.37568643544352837,0.0,0.0,0.175,0.5,1.0,0.8364190796374065,-0.7882862474702526
F238,1806.0,0.3251937984496124,0.38803709604381614,0.0,0.0,0.13,0.6,1.0,0.782145452669191,-0.9818399178467225
F239,0.0,,,,,,,,,
F240,1806.0,0.3251937984496124,0.38803709604381614,0.0,0.0,0.13,0.6,1.0,0.782145452669191,-0.9818399178467225
F241,2096.0,0.3576288167938931,0.44538605989432767,0.0,0.0,0.0,1.0,1.0,0.6174426820003802,-1.4668850984614545
F242,23.0,0.3,0.4209189081910283,0.0,0.0,0.0,0.585,1.0,0.9323682349378882,-0.9176870554885692
F243,2092.0,0.3573183556405354,0.44542955370602716,0.0,0.0,0.0,1.0,1.0,0.6189875117661248,-1.4653625994121229
F244,2096.0,0.358506679389313,0.45374286763705507,0.0,0.0,0.0,1.0,1.0,0.6008287330098352,-1.5363700861426615
F245,23.0,0.3060869565217391,0.43395369600532246,0.0,0.0,0.0,0.745,1.0,0.8864925367080614,-1.1432343856596665
F246,2092.0,0.3581261950286807,0.4538081887306803,0.0,0.0,0.0,1.0,1.0,0.6031460815848708,-1.5341411159540825
F247,1885.0,0.42076923076923084,0.43188619085969826,0.0,0.0,0.27,1.0,1.0,0.37603244992803087,-1.5970141252289694
F248,82.0,0.36743902439024395,0.4041690484102705,0.0,0.0,0.24,0.9175,1.0,0.7118281538501926,-1.1392183784554908
F249,1817.0,0.4224545954870666,0.433314403781249,0.0,0.0,0.28,1.0,1.0,0.36609951842926475,-1.6099350584982974
F250,1885.0,0.42410610079575595,0.4424052543978332,0.0,0.0,0.25,1.0,1.0,0.33881477159794987,-1.6847751006508072
F251,82.0,0.3754878048780488,0.4175565384620457,0.0,0.0,0.225,0.96,1.0,0.6163906610673086,-1.3577647478170405
F252,1817.0,0.4248651623555311,0.4432115175847884,0.0,0.0,0.25,1.0,1.0,0.3336911936207508,-1.691113794117857
F253,3393.0,0.10187444739168877,0.27324950937449954,0.0,0.0,0.0,0.0,1.0,2.6352555735511634,5.504204025284592
F254,111.0,0.3053153153153153,0.41817747389403903,0.0,0.0,0.0,0.67,1.0,0.8611134061821029,-1.0379101422679278
F255,3347.0,0.09725724529429339,0.26906493988332575,0.0,0.0,0.0,0.0,1.0,2.719565900609349,5.953098940372772
F256,3393.0,0.1097465369879163,0.2973636033954967,0.0,0.0,0.0,0.0,1.0,2.483285693956581,4.363741084149659
F257,111.0,0.2892792792792793,0.4204644871215462,0.0,0.0,0.0,0.64,1.0,0.964849222589951,-0.9110860269539969
F258,3347.0,0.10435613982671049,0.2915326727950595,0.0,0.0,0.0,0.0,1.0,2.571788256481165,4.808936706842873
F259,7011.0,0.3900698901725859,0.3091937114131438,0.0,0.19,0.3,0.5,1.0,0.8352473358819087,-0.3601257970784726
F260,6401.0,0.3514357131698172,0.2957308493894748,0.0,0.17,0.27,0.5,1.0,0.9515876641857679,0.0650092469664365
F261,3624.0,0.4393818984547461,0.3541426361640908,0.0,0.19,0.31,0.78,1.0,0.5839104233623349,-1.1015500695141358
F262,7011.0,0.44242618741976897,0.34577239521707015,0.0,0.18,0.34,0.75,1.0,0.4466455407520577,-1.155231335288102
F263,6401.0,0.4021715356975472,0.3410133830891493,0.0,0.12,0.31,0.66,1.0,0.5604926280175093,-0.9776062565904868
F264,3624.0,0.4649834437086092,0.3659949513936756,0.0,0.18,0.33,0.93,1.0,0.4032288235702569,-1.340556092229985
F265,6925.0,0.35502671480144404,0.23718687591062151,0.0,0.22,0.29,0.41,1.0,1.422506533993948,1.6873587360053452
F266,6560.0,0.33233079268292687,0.2730698420104718,0.0,0.17,0.27,0.43,1.0,1.134474537564983,0.7228999439050656
F267,5813.0,0.3486839841734044,0.2088412433256094,0.0,0.23,0.29,0.41,1.0,1.537591589463776,2.4203215169329924
F268,6925.0,0.4505314079422382,0.28098886732635486,0.0,0.25,0.38,0.63,1.0,0.549369719701393,-0.6432308187159328
F269,6560.0,0.3801082317073171,0.3241695085573565,0.0,0.12,0.3,0.59,1.0,0.6466327021020433,-0.7670337099168312
F270,5813.0,0.4637261310854981,0.26677294954162495,0.0,0.26,0.41,0.64,1.0,0.5056899108964189,-0.6458210818056518
F271,5697.0,0.370617869053888,0.3414252145925568,0.0,0.11,0.26,0.5,1.0,0.7843300246732379,-0.6356922665388187
F272,5285.0,0.3372582781456953,0.3224664752189103,0.0,0.03,0.25,0.5,1.0,0.9386424237376807,-0.19209684709319674
F273,1565.0,0.46304792332268374,0.432247709930602,0.0,0.0,0.33,1.0,1.0,0.22163112275127736,-1.6918196284956442
F274,5697.0,0.4111514832367913,0.3798532034312023,0.0,0.03,0.29,0.8,1.0,0.4857475635661714,-1.2981948879040461
F275,5285.0,0.3746414380321665,0.36605132713369853,0.0,0.0,0.26,0.67,1.0,0.6422575120237142,-1.0475567061530122
F276,1565.0,0.48754632587859426,0.4455508802449701,0.0,0.0,0.4,1.0,1.0,0.08278774610563495,-1.8029188686233069
F277,1720.0,0.40031976744186043,0.36081054454709893,0.0,0.08,0.305,0.67,1.0,0.5861594465671851,-1.0294809154016291
F278,886.0,0.3546162528216704,0.37181372458805834,0.0,0.0,0.25,0.57,1.0,0.7122503911630823,-0.9343796571585523
F279,1320.0,0.41009090909090906,0.35966666933883334,0.0,0.11,0.33,0.67,1.0,0.5617880620444688,-1.0555664228595603
F280,1720.0,0.4315116279069768,0.385554811866897,0.0,0.04,0.315,0.87,1.0,0.3932301468154418,-1.3975238976056052
F281,886.0,0.3721331828442438,0.39421762363529655,0.0,0.0,0.25,0.7575000000000001,1.0,0.5882666903953769,-1.2609989054495403
F282,1320.0,0.44406060606060604,0.3834255985877829,0.0,0.09,0.33,0.9,1.0,0.3532730077675056,-1.4168313865894442
F283,479.0,0.3545511482254697,0.4100262224925669,0.0,0.0,0.19,0.75,1.0,0.6596098376041558,-1.2429116540270664
F284,6.0,0.5,0.5477225575051661,0.0,0.0,0.5,1.0,1.0,0.0,-3.3333333333333335
F285,479.0,0.35446764091858035,0.41005265313616085,0.0,0.0,0.19,0.75,1.0,0.6600331321562166,-1.2427997911230393
F286,479.0,0.36219206680584554,0.4252579781384537,0.0,0.0,0.11,0.9550000000000001,1.0,0.6067569387778051,-1.4107039094638734
F287,479.0,0.3620041753653444,0.4253039178948062,0.0,0.0,0.11,0.9550000000000001,1.0,0.607808536567873,-1.4102876074387538
F288,311.0,0.20466237942122187,0.37517023899196456,0.0,0.0,0.0,0.33,1.0,1.4692401506318136,0.40072433501884497
F289,311.0,0.20466237942122187,0.37517023899196456,0.0,0.0,0.0,0.33,1.0,1.4692401506318136,0.40072433501884497
F290,0.0,,,,,,,,,
F291,311.0,0.20366559485530547,0.37771648875444097,0.0,0.0,0.0,0.005,1.0,1.4729138817551068,0.38047462578691915
F292,311.0,0.20366559485530547,0.37771648875444097,0.0,0.0,0.0,0.005,1.0,1.4729138817551068,0.38047462578691915
F293,0.0,,,,,,,,,
F294,1997.0,0.3909814722083125,0.43416337227463764,0.0,0.0,0.19,1.0,1.0,0.47301517739108706,-1.5471884789017984
F295,450.0,0.4798,0.44621467063957754,0.0,0.0,0.43,1.0,1.0,0.09859205510532497,-1.7900274426652667
F296,1711.0,0.3692168322618352,0.43281247411736756,0.0,0.0,0.05,1.0,1.0,0.5675862975652609,-1.4589342944601957
F297,1997.0,0.399549323985979,0.44789621480233816,0.0,0.0,0.1,1.0,1.0,0.4270498141744301,-1.6611183061265704
F298,450.0,0.49400000000000005,0.45691714122157157,0.0,0.0,0.495,1.0,1.0,0.02351990244091927,-1.8602471445859743
F299,1711.0,0.3750146113383986,0.446186423311812,0.0,0.0,0.0,1.0,1.0,0.5345227983752645,-1.5675104600053231
F300,2398.0,0.23821100917431193,0.3520015035508039,0.0,0.0,0.0,0.4,1.0,1.2806277190130428,0.18093435750195352
F301,735.0,0.22057142857142858,0.34119313012368335,0.0,0.0,0.0,0.33,1.0,1.4416814837584948,0.6695865634286569
F302,1919.0,0.24124544033350706,0.36373735166984567,0.0,0.0,0.0,0.41500000000000004,1.0,1.240862734249189,-0.008664135143908958
F303,2398.0,0.24542952460383652,0.3777708962562676,0.0,0.0,0.0,0.44,1.0,1.1971597467790955,-0.2583961228760572
F304,735.0,0.21627210884353743,0.3603415454789182,0.0,0.0,0.0,0.27,1.0,1.4402483912812418,0.4113784474107507
F305,1919.0,0.2502344971339239,0.3839565403236334,0.0,0.0,0.0,0.46499999999999997,1.0,1.1580723274182583,-0.37310454014391015
F306,2591.0,1.0130027016595908,0.6507026908539645,0.0,0.74,1.0,1.37,6.5,0.4534402152716338,2.4098051604840633
F307,1532.0,1.0086227154046998,0.6833215042741333,0.0,0.67,1.0,1.39,6.5,0.6345865172653068,3.044659749818854
F308,1448.0,1.028529005524862,0.6838992269179495,0.0,0.79,1.0,1.41,6.0,0.4555167367762862,2.3147126706612866
F309,2591.0,1.034600540331918,0.6843745733051313,0.0,0.72,1.0,1.45,6.5,0.5345354940957918,2.768039240308306
F310,1532.0,1.013439947780679,0.6962006491498547,0.0,0.6174999999999999,1.0,1.43,6.5,0.59510753924484,2.703702725246987
F311,1448.0,1.035117403314917,0.7013641461776432,0.0,0.7475,1.0,1.46,6.0,0.45534316784576406,2.042590005437341
F312,855.0,0.8882456140350876,0.770927973031921,0.0,0.0,0.88,1.43,4.71,0.7073270839428181,0.8789674517708903
F313,488.0,0.8154303278688525,0.8586113013459996,0.0,0.0,0.71,1.4425,4.71,0.8696422164634801,0.6278442819010244
F314,725.0,0.9303586206896551,0.7650409900897022,0.0,0.0,0.92,1.47,4.35,0.5413854776602101,0.33160599326403073
F315,855.0,0.8897543859649123,0.8344917035557275,0.0,0.0,0.89,1.52,5.36,0.8049269513631312,1.0801168505493224
F316,488.0,0.8248975409836067,0.9060367867173558,0.0,0.0,0.635,1.52,5.39,1.0124996435656164,1.3727653919571368
F317,725.0,0.9414068965517242,0.829493093032628,0.0,0.0,1.0,1.56,5.33,0.6692640490929991,0.7829890043219749
F318,8997.0,0.9997399133044348,0.07998026059630282,0.0,1.0,1.0,1.0,2.5,-3.0271858462320935,112.57351697123627
F319,8690.0,0.9904637514384349,0.3237322327660201,0.0,0.91,1.0,1.07,11.0,4.380135215623754,121.07209534490438
F320,8748.0,1.0179721079103794,0.2324639065312166,0.0,0.96,1.0,1.05,9.0,10.966784648399189,322.71868733121374
F321,8997.0,1.1522574191397132,0.39765579369576953,0.0,1.0,1.07,1.29,10.6,3.680473145987764,53.347587946192334
F322,8690.0,1.1083981588032221,0.49220152728873484,0.0,0.97,1.06,1.3,12.4,3.3868255822912503,61.39662299918828
F323,8748.0,1.1761328303612253,0.41230067380673047,0.0,1.0,1.1,1.32,9.0,3.0078798454801348,31.700163031585046
F324,8678.0,1.0039571329799493,0.15422478504124254,0.0,1.0,1.0,1.0,4.6,4.858296050610449,124.59879750842369
F325,8075.0,0.9869560371517028,0.35395902692443326,0.0,0.9,1.0,1.08,11.0,4.053250331194267,96.8314572218846
F326,8402.0,1.0254939300166628,0.2523941308919544,0.0,0.96,1.0,1.06,8.7,6.610504683368381,139.05457962284626
F327,8678.0,1.1468656372436046,0.4034866116918506,0.0,1.0,1.08,1.29,10.6,3.2281615012237976,49.05149837830619
F328,8075.0,1.0968866873065015,0.5018612535108065,0.0,0.95,1.07,1.3,12.4,3.0232342039974034,56.983482282666436
F329,8402.0,1.1751344917876696,0.41272029615095446,0.0,1.0,1.1,1.33,7.45,2.2694738366705236,17.974413320596078
F330,8678.0,1.0039571329799493,0.15422478504124254,0.0,1.0,1.0,1.0,4.6,4.858296050610449,124.59879750842369
F331,8075.0,0.9869560371517028,0.35395902692443326,0.0,0.9,1.0,1.08,11.0,4.053250331194267,96.8314572218846
F332,8402.0,1.0254939300166628,0.2523941308919544,0.0,0.96,1.0,1.06,8.7,6.610504683368381,139.05457962284626
F333,8678.0,1.1468656372436046,0.4034866116918506,0.0,1.0,1.08,1.29,10.6,3.2281615012237976,49.05149837830619
F334,8075.0,1.0968866873065015,0.5018612535108065,0.0,0.95,1.07,1.3,12.4,3.0232342039974034,56.983482282666436
F335,8402.0,1.1751344917876696,0.41272029615095446,0.0,1.0,1.1,1.33,7.45,2.2694738366705236,17.974413320596078
F336,1356.0,0.9490855457227139,0.7188476151337915,0.0,0.0,1.0,1.5,3.56,0.08017425567048944,-0.819283673384589
F337,1356.0,0.9490855457227139,0.7188476151337915,0.0,0.0,1.0,1.5,3.56,0.08017425567048944,-0.819283673384589
F338,1356.0,0.9543067846607669,0.7318732213209989,0.0,0.0,1.04,1.52,3.56,0.060033949535804286,-0.9273440412275153
F339,1356.0,0.9543067846607669,0.7318732213209989,0.0,0.0,1.04,1.52,3.56,0.060033949535804286,-0.9273440412275153
F340,1364.0,0.9659017595307918,0.8447803531533731,0.0,0.0,1.0,1.54,13.5,2.5496635311903093,34.426561009981064
F341,15.0,1.1613333333333336,1.17084137431572,0.0,0.0,1.06,2.0549999999999997,3.25,0.4916352671087033,-1.087683783310141
F342,1361.0,0.9639456282145482,0.8440134825974294,0.0,0.0,1.0,1.54,13.5,2.563161385756984,34.65947313127709
F343,1364.0,0.9599046920821114,0.8573941853948595,0.0,0.0,1.0,1.57,13.5,2.4626743366596417,32.39824104972837
F344,15.0,1.1833333333333333,1.211549578412861,0.0,0.0,1.13,2.125,3.25,0.38489666772535086,-1.4197811513886403
F345,1361.0,0.957964731814842,0.8566330561406602,0.0,0.0,1.0,1.56,13.5,2.4760386109545593,32.61620149225793
F346,1453.0,1.0069373709566414,0.699297892330695,0.0,0.57,1.0,1.46,4.65,0.21938055243839896,0.40023855808547903
F347,69.0,1.010144927536232,0.7872298654396112,0.0,0.0,1.01,1.46,2.68,0.21866527618474577,-0.8333487146811733
F348,1393.0,1.0060014357501796,0.695572527348899,0.0,0.58,1.0,1.46,4.65,0.22074722481919895,0.4780561350897683
F349,1453.0,1.0069098417068134,0.7228441992270825,0.0,0.28,1.0,1.5,4.65,0.2542361733013941,0.4007754797656462
F350,69.0,1.0204347826086957,0.7984441392347125,0.0,0.0,1.01,1.52,2.68,0.1850761769063035,-0.9528064452084686
F351,1393.0,1.0053050969131372,0.7192835952015132,0.0,0.29,1.0,1.5,4.65,0.2616958535214885,0.4893202133210641
F352,1154.0,0.6972097053726171,0.9776359680785682,0.0,0.0,0.0,1.41,13.5,2.9775473014348424,26.93648786156488
F353,62.0,1.2888709677419354,1.0571367218347432,0.0,0.0,1.34,1.95,4.76,0.7963528804127377,1.524925053062152
F354,1114.0,0.6712208258527828,0.9774879973558239,0.0,0.0,0.0,1.3875,13.5,3.11696752750358,28.286913524571712
F355,1154.0,0.6948786828422877,0.9918021447728679,0.0,0.0,0.0,1.4575,13.5,2.8887467750116844,25.34330585463961
F356,62.0,1.2645161290322582,1.0662738512995138,0.0,0.0,1.32,1.95,4.76,0.8300861422651236,1.4605762964646742
F357,1114.0,0.6678276481149013,0.9888480337645408,0.0,0.0,0.0,1.42,13.5,3.0444718795388384,26.956914792377958
F358,6615.0,1.03432350718065,0.46127381571623133,0.0,0.9,1.0,1.19,6.33,0.8537857034786854,8.395717255595212
F359,5896.0,1.0267825644504749,0.5165128499999144,0.0,0.83,1.01,1.25,4.64,0.49099678936341157,3.243440942690181
F360,3389.0,1.0665978164650338,0.48160626092476916,0.0,0.92,1.01,1.22,6.33,1.3839628056628595,11.976748535045335
F361,6615.0,1.0952078609221467,0.547146470825616,0.0,0.89,1.07,1.37,7.45,0.746503677415423,6.958627590642361
F362,5896.0,1.082245590230665,0.5967674966171654,0.0,0.82,1.09,1.41,6.6,0.4648419373762411,3.167242543348094
F363,3389.0,1.1067187961050458,0.5446502492806969,0.0,0.93,1.04,1.33,7.45,1.6628741011249337,14.995281036370564
F364,6742.0,0.9993355087511123,0.25606878824022106,0.0,0.97,1.0,1.03,4.94,2.4199530687930184,38.033003194742264
F365,6142.0,0.964814392705959,0.46553304136770124,0.0,0.82,1.0,1.12,11.0,2.6866921754987225,48.700994538808175
F366,5759.0,1.009064073623893,0.25372400219016955,0.0,0.95,1.0,1.07,8.7,6.014980184426116,166.18077616504576
F367,6742.0,1.141505487985761,0.4115003824992809,0.0,0.99,1.1,1.3,10.6,2.796620911771857,49.45616427821664
F368,6142.0,1.029993487463367,0.5929451166614487,0.0,0.79,1.04,1.31,12.4,3.1278334068021754,55.64516144875494
F369,5759.0,1.1722538635179718,0.3957346273076867,0.0,1.0,1.14,1.35,4.8,1.0184648474536533,8.126835236298383
F370,5079.0,1.0127485725536522,0.5691415822026994,0.0,0.79,1.0,1.29,4.8,0.2989014914107233,1.7109951229035096
F371,4638.0,1.0121280724450195,0.5962294535983128,0.0,0.76,1.0,1.33,4.8,0.33394735012313725,1.5241954402339908
F372,1290.0,1.0184108527131783,0.636908774353728,0.0,0.74,1.0,1.4,4.83,0.13534316995379309,0.8403752306138439
F373,5079.0,1.0583028155148648,0.6448546264252766,0.0,0.71,1.07,1.47,5.17,0.22966532504866022,1.028453053577342
F374,4638.0,1.0509271237602416,0.6760534815959213,0.0,0.65,1.08,1.48,6.6,0.39259975808613345,1.7612305099712917
F375,1290.0,1.0497441860465118,0.6799112429989643,0.0,0.6924999999999999,1.0,1.4975,4.83,0.1382589424462957,0.50334441199188
F376,1513.0,1.0545274289491078,0.631226595831889,0.0,0.81,1.02,1.33,6.76,1.171318887796647,8.315632792613375
F377,714.0,1.0446638655462186,0.7293953857755385,0.0,0.615,1.0550000000000002,1.5,6.76,0.8130743828642135,4.747111667925091
F378,1178.0,1.047648556876061,0.5990025598419016,0.0,0.82,1.02,1.31,6.33,0.9221541894905244,6.357590878988987
F379,1513.0,1.0935558493060147,0.6745492662901662,0.0,0.8,1.07,1.45,6.76,0.9314244334051399,5.990171756808463
F380,714.0,1.0692857142857144,0.7613630425944851,0.0,0.51,1.0950000000000002,1.5875000000000001,6.76,0.6382942231615457,3.547607830090559
F381,1178.0,1.0930984719864176,0.64445361957255,0.0,0.83,1.06,1.43,6.33,0.7407765438641912,4.502356882888758
F382,348.0,1.0379310344827586,0.7653653896460768,0.0,0.0,1.11,1.58,4.57,0.1990068692913407,0.14461423149252672
F383,5.0,1.204,1.1053189584911678,0.0,0.0,1.85,1.99,2.18,-0.5571761391519926,-3.2550023147892926
F384,348.0,1.0375287356321838,0.7653796306402288,0.0,0.0,1.11,1.58,4.57,0.20057269268218889,0.14480436457474122
F385,348.0,1.0467816091954023,0.7853925676432255,0.0,0.0,1.17,1.61,4.57,0.13712389117372617,-0.11031978947653531
F386,5.0,1.204,1.1053189584911678,0.0,0.0,1.85,1.99,2.18,-0.5571761391519926,-3.2550023147892926
F387,348.0,1.0460632183908045,0.7853318588703498,0.0,0.0,1.17,1.61,4.57,0.13984051577830053,-0.10893378703840018
F388,144.0,0.8636805555555556,0.9054672684115777,0.0,0.0,0.97,1.59,4.5,0.7183742503546988,0.3032758328582079
F389,144.0,0.8636805555555556,0.9054672684115777,0.0,0.0,0.97,1.59,4.5,0.7183742503546988,0.3032758328582079
F390,0.0,,,,,,,,,
F391,144.0,0.8609027777777778,0.9114316051692091,0.0,0.0,1.0,1.59,4.5,0.7076260154114712,0.23562254013291772
F392,144.0,0.8609027777777778,0.9114316051692091,0.0,0.0,1.0,1.59,4.5,0.7076260154114712,0.23562254013291772
F393,0.0,,,,,,,,,
F394,1471.0,0.9703806934058462,0.741865449235816,0.0,0.0,1.0,1.5,4.65,0.26600783192242167,-0.06636823063547359
F395,358.0,1.0844692737430168,0.7150174806623208,0.0,0.6900000000000001,1.06,1.6175000000000002,3.35,-0.08910390702290608,-0.5264348688373048
F396,1220.0,0.9447131147540984,0.7567645172234467,0.0,0.0,1.0,1.5,4.65,0.3371563052457716,-0.028568081799590583
F397,1471.0,0.9848470428280082,0.7615410175992802,0.0,0.0,1.0,1.53,4.65,0.22340338088915296,-0.2784645880234513
F398,358.0,1.0991061452513966,0.7314543931906297,0.0,0.635,1.105,1.6875,3.35,-0.12707532541118444,-0.6677761731128795
F399,1220.0,0.9564262295081969,0.7750114018376689,0.0,0.0,1.0,1.53,4.65,0.2982676011090962,-0.224073345094435
F400,1603.0,0.8573112913287586,0.8052994385995533,0.0,0.0,0.87,1.5,4.5,0.5287108332810444,-0.26849365177915363
F401,465.0,0.8849032258064516,0.8129066895241989,0.0,0.0,0.87,1.47,4.0,0.5647368034843867,-0.2499837384489365
F402,1248.0,0.8585416666666666,0.8333753484463179,0.0,0.0,0.885,1.56,4.5,0.5117663235860427,-0.391166657832247
F403,1603.0,0.8590580162195882,0.845266646610977,0.0,0.0,0.87,1.59,4.72,0.5236014891257794,-0.4080895039414161
F404,465.0,0.8627526881720429,0.8566658964273028,0.0,0.0,0.82,1.53,4.72,0.6786882602256382,0.061518938877318075
F405,1248.0,0.8643910256410258,0.8544214628803183,0.0,0.0,0.925,1.6125,4.5,0.4804975227944824,-0.5744368139028468
F406,3240.0,1.0225802469135803,0.7753278005148861,0.0,0.6375,1.0,1.35,14.6,2.68896037910732,35.326194542857124
F407,1962.0,1.0017176350662589,0.7654481149697695,0.0,0.56,1.0,1.3175000000000001,8.0,1.2008734602696676,5.616553845195499
F408,1851.0,1.059184224743382,0.8381190227605916,0.0,0.62,1.0,1.5,14.6,3.241860532711786,43.232636533861694
F409,3240.0,1.0544783950617285,0.8185428054321197,0.0,0.56,1.0,1.5,14.6,2.4389603879406274,29.153607415761666
F410,1962.0,1.028710499490316,0.791959993363347,0.0,0.49,1.0,1.47,8.0,1.0457463641297502,4.468637418142521
F411,1851.0,1.0711507293354943,0.8588306471660347,0.0,0.53,1.0,1.53,14.6,3.0049293946131814,38.8707709621148
F412,1231.0,0.8255645816409423,0.7620210518269471,0.0,0.0,0.77,1.2850000000000001,4.0,0.7168070057417,0.05970133391342625
F413,874.0,0.7667505720823798,0.880353576021649,0.0,0.0,0.505,1.39,6.8,1.091754600900102,1.8536534475127726
F414,964.0,0.9669087136929462,0.7918423566105434,0.0,0.1625,0.92,1.5,4.0,0.561359397648626,-0.11280208248514123
F415,1231.0,0.8354752233956133,0.8189335207313783,0.0,0.0,0.74,1.4449999999999998,4.19,0.6832732022582383,-0.29691933193926
F416,874.0,0.779233409610984,0.9075567861175381,0.0,0.0,0.36,1.53,6.8,1.0289220303579536,1.3886233144764142
